company,headline,sentiment,date
3M Corporation,"Minnesota Reformer
Lawmakers rush to introduce bills cracking down on 3M chemicals so cancer victim can testify
Minnesota lawmakers plan to introduce several bills cracking down on certain chemicals, rushing to hold hearings so that a young Woodbury woman who is dying...
.
23 Jan 2023",-0.7842,2023-01-23
3M Corporation,"Forbes
3M Will Discontinue Use Of Hazardous PFAS ‘Forever Chemicals’ By 2025
3M announced plans on Tuesday to stop making products that contain a class of hazardous “forever chemicals” known as PFAS by the end of 2025.
.
20 Dec 2022",-0.296,2022-12-20
3M Corporation,"Bloomberg Law News
3M to Stop Producing PFAS ‘Forever Chemicals’ by End of 2025 (1)
3M Co., confronting regulatory pressure and lawsuits that threaten billions of dollars in damages, will stop making so-called forever chemicals.
.
20 Dec 2022",-0.9062,2022-12-20
3M Corporation,"Pioneer Press
3M’s new healthcare spin-off ‘Solventum’ will keep presence in Minnesota
The Maplewood headquarters of 3M Co., the maker of Scotch tape, medical inhalers and thousands of other products, is pictured on Monday, July 21, 2003.
.
16 Nov 2023",0.0,2023-11-16
3M Corporation,"The Telegraph
Government hands £3m to UK microchip company owned by blacklisted Chinese business
Lincoln-based Dynex Semiconductor, a company ultimately owned by Beijing-headquartered CRRC Corporation, was handed £3m in grants and support from the...
.
21 Jan 2023",0.5574,2023-01-21
3M Corporation,"The Business Journals
3M CEO Michael Roman's compensation drops 23% in 2022
Roman's reported total pay for 2022 was $14 million, but according to a new SEC metric called ""compensation actually paid,"" Roman made just $152482.
.
24 Mar 2023",-0.0516,2023-03-24
3M Corporation,"Grist.org
The landmark trial that could determine who pays to rid America’s drinking water of PFAS
The landmark trial that could determine who pays to rid America's drinking water of PFAS. 3M sold ""forever chemicals"" for decades.
.
2 Jun 2023",0.1531,2023-06-02
3M Corporation,"CNBC
3M faces more legal headaches after $6 billion earplug settlement
3M is on the verge of ending the largest mass tort litigation in U.S. history, but it still faces other legal headaches. The company is also awaiting...
.
29 Aug 2023",0.2928,2023-08-29
3M Corporation,"PR Newswire
3M Health Information Systems collaborates with AWS to accelerate AI innovation in clinical documentation
PRNewswire/ -- 3M Health Information Systems (HIS) announces a collaboration with Amazon Web Services (AWS) to accelerate the innovation and advancement of...
.
18 Apr 2023",0.7096,2023-04-18
3M Corporation,"DataDrivenInvestor
Nvidia due for correction, 3M at a 10-year low
3M is currently one of the top-losing companies in the S&P 500. It's down 18% since the beginning of the year, the 464th best-performing stock of the index.
.
8 Jun 2023",-0.2732,2023-06-08
3M Corporation,"Healthcare IT News
Cerebral says 3M affected by a patient data breach
The telehealth company said data was transmitted to third parties without patient consent through pixel trackers, including online self-assessment responses...
.
13 Mar 2023",0.1114,2023-03-13
3M Corporation,"The Sydney Morning Herald
The factory that contaminated the world with a forever chemical
Two 3M employees met over coffee at the Fortune 500 company's sprawling corporate headquarters in Minnesota more than 40 years ago. This wasn't your typical...
.
6 Oct 2023",0.0,2023-10-06
3M Corporation,"Star Tribune
3M reveals the name of its health care business to be spun off next year
3M announced a new name and brand for its health care division, which it plans to spin off into a separate company by the middle of next year.
.
16 Nov 2023",0.7506,2023-11-16
3M Corporation,"WSJ
3M Just Agreed to a $6 Billion Settlement. More Lawsuits Await.
Manufacturer faces lawsuits over forever chemicals filed by personal-injury lawyers, state attorneys general.
.
30 Aug 2023",0.0735,2023-08-30
3M Corporation,"The Seattle Times
3M’s dark chapter deepens as CEO faces beaten down investors
3M has so many big problems on its hands that one veteran Wall Street analyst likened the conglomerate's challenges to the Titanic — just after the iceberg.
.
24 Jul 2023",-0.6666,2023-07-24
3M Corporation,"Infobanknews
Laba Anjlok, 3M Bakal PHK 6.000 Karyawan
Pemutusan Hubungan Kerja (PHK) di pelbagai sektor industri di Amerika Serikat masih terus berlanjut. Tak terkecuali, bagi 3M Company yang akan memecat 6.000...
.
26 Apr 2023",0.0,2023-04-26
3M Corporation,"Law.com
3M Sued Faces Employment Suit Alleging 'Draconian' Vaccine Mandate Violated Religious Rights
3M, the producer of Post-It notes and other consumer and industrial goods, was sued Wednesday in Pennsylvania Middle District Court over alleged employment...
.
29 Dec 2022",-0.5267,2022-12-29
3M Corporation,"Bloomberg Law News
Massive 3M, DuPont PFAS Class Dismantled by Sixth Circuit (1)
The Sixth Circuit on Monday tossed a lawsuit and dismantled a class that would have covered every Ohioan in a major case over exposure to “forever chemicals.”
.
27 Nov 2023",-0.2263,2023-11-27
3M Corporation,"The Economic Times
3M terminates executive Michael Vale over ‘inappropriate’ personal conduct
3M announced the termination of its executive, Michael Vale, due to 'inappropriate' personal conduct and a violation of company policy.
.
15 May 2023",-0.4939,2023-05-15
3M Corporation,"Star Tribune
3M cutting 6,000 more jobs in restructuring
Global cuts, including in Minnesota, come in addition to 2500 manufacturing layoffs announced in January as the company undertakes a significant...
.
25 Apr 2023",-0.4019,2023-04-25
3M Corporation,"Thomasnet
3M’s Business Path Proves Endurance Is Worth It
3M is an American multinational corporation that manufactures an extensive range of products for industries including automotive, consumer, manufacturing,...
.
9 Mar 2023",0.2263,2023-03-09
3M Corporation,"Brookings Register
3M names its spinoff as Solventum
ST. PAUL, Minn. — 3M announced Thursday that Solventum will be the name of the planned, independent health care company following its spin-off.
.
17 Nov 2023",0.4939,2023-11-17
3M Corporation,"Atlanta Black Star
'You Are My Monkey': Manufacturing Plant 3M Sued By Four Former Employees After Black Workers Were Called Racial Slurs and Threatened at South Dakota Plant
The 3M corporation is being sued by four former employees claiming they were racially discriminated against or retaliated against at the company's.
.
27 Aug 2023",-0.4588,2023-08-27
3M Corporation,"CNN
3M agrees to pay $10.3 billion to settle ‘forever chemicals’ drinking water lawsuits
3M's proposed settlement comes just weeks after Chemours, DuPont, and Corteva announced they would pay more than $1 billion to settle lawsuits that allege...
.
22 Jun 2023",-0.296,2023-06-22
3M Corporation,"Inside Climate News
A 3M Plant in Illinois Was The Country’s Worst Emitter of a Climate-Killing ‘Immortal’ Chemical in 2021
CORDOVA, Ill.—At a sprawling 3M chemical manufacturing complex here, where the company makes adhesives for Post-it notes, golf clubs and LCD displays,...
.
29 Dec 2022",-0.6249,2022-12-29
3M Corporation,"MPR News
Fond du Lac Band sues 3M and other companies over PFAS pollution
The Fond du Lac Band of Lake Superior Chippewa has filed a lawsuit against 3M and 23 other companies over contamination of its water and fish with PFAS.
.
27 Jul 2023",0.8126,2023-07-27
3M Corporation,"Fortune
Manufacturing giant 3M is cutting 6,000 jobs including senior executive roles to try and turn around its troubled business
The reductions, part of an ongoing restructuring, are expected to trim annual costs by as much as $900 million.
.
25 Apr 2023",-0.5423,2023-04-25
3M Corporation,"The Motley Fool
Will 3M Investors Be Better Off or Worse Off With the Big Spin Off?
One of the big moves that 3M is making as it faces multiple legal headwinds is spinning off its healthcare division. Is that good or bad?
.
14 Oct 2023",-0.5514,2023-10-14
3M Corporation,"The Guardian
Judge delays trial in 3M PFAS lawsuit as parties eye settlement
Lawyers for chemical company say they are making 'significant' progress over deal with city of Stuart, Florida.
.
5 Jun 2023",0.5574,2023-06-05
3M Corporation,"Kenyan Wall Street
Dividend Aristocrats In Focus: 3M Company
3M has raised its dividend for 64 consecutive years and will likely continue to increase the dividend each year for many years to come.
.
12 May 2023",0.3182,2023-05-12
3M Corporation,"Manufacturing Dive
3M plans South Dakota healthcare facility expansion for up to $468M
The move comes as the chemical manufacturer plans a healthcare business spinoff by the end of 2023.
.
21 Jul 2023",0.0,2023-07-21
3M Corporation,"Patch
Maplewood-Based 3M To Cut 6K Jobs Amid Slumping Sales
Maplewood-Based 3M To Cut 6K Jobs Amid Slumping Sales - Woodbury, MN - The news follows a January announcement that 2500 of 3M's global manufacturing roles...
.
26 Apr 2023",-0.4939,2023-04-26
