company,headline,sentiment,date
Boeing Corporation,"New York Post Boeing dismantles DEI department — joining major companies in scrapping controversial policy Boeing reportedly dismantled its global diversity, equity and inclusion (DEI) department as part of an overhaul of its operations ordered by the company's... . 1 Nov 2024",-0.2023,2024-11-01
Boeing Corporation,"Fox Business Boeing CEO says 'trust in our company has eroded,' calls for 'fundamental culture change' Boeing CEO Kelly Ortberg on Wednesday said that ""trust in our company has eroded"" and laid out a plan for the aerospace giant to regain a leadership position in... . 23 Oct 2024",0.765,2024-10-23
Boeing Corporation,"PR Newswire Boeing Announces Launch of Concurrent Offerings of Common Stock and Depositary Shares - Oct 28, 2024 ARLINGTON, Va., Oct. 28, 2024 /PRNewswire/ -- The Boeing Company [NYSE: BA] (""Boeing"" or the ""Company"") announced today the launch of concurrent separate... . 28 Oct 2024",0.296,2024-10-28
Boeing Corporation,"Financialexpress Boeing to fire around 10% workforce amid ongoing strike, financial struggles; 17000 employees to be impacted The rollout of its new 777X jet, initially scheduled for 2025, will now be pushed to 2026. Additionally, Boeing plans to cease production of the cargo... . 12 Oct 2024",-0.6597,2024-10-12
Boeing Corporation,The Boeing Company EL AL Israel Airlines Finalizes Order for up to 31 Boeing 737 MAX Jets EL AL chooses 737 MAX to modernize and grow its single-aisle fleet - 737 MAX order is EL AL's largest airplane purchase in its 76-year history Boeing [NYSE:... . 15 Aug 2024,0.0,2024-08-15
Boeing Corporation,"Times Aerospace Boeing shows its mettle... Boeing is pressing ahead with plans to expand operations in Saudi Arabia - including production of two of the materials most used in aircraft construction,... . 27 Sept 2024",0.3182,
Boeing Corporation,"CNBC Can Boeing get back to its glory days? Boeing's leaders say they have charted a path forward to fix the company: Better oversight, improved safety and manufacturing procedures, and more robust... . 18 Jul 2024",0.9062,2024-07-18
Boeing Corporation,Corporate Compliance Insights A Call to the DOJ: Think Big & Go Big on Boeing Monitorship Boeing has reached an agreement with the DOJ to plead guilty to a felony charge and hire a compliance monitor. . 8 Jul 2024,-0.4019,2024-07-08
Boeing Corporation,Al Jazeera Boeing criminal fraud case: Why has aerospace group made a plea deal? Boeing has agreed to plead guilty to criminal fraud conspiracy charges brought by the federal government for its role in two fatal 737 MAX 8 jet crashes. . 10 Jul 2024,-0.9753,2024-07-10
Boeing Corporation,Financial Times Boeing’s Max plea deal rejected by court over DEI provision Ruling in Texas injects culture war into one of the country's most significant corporate prosecutions. . 5 Dec 2024,-0.7275,2024-12-05
