,Open,High,Low,Close,Volume
2023-02-01,114.55,116.74,113.65,115.86,3100796.0
2023-02-02,116.09,120.85,115.51,120.29,4917204.0
2023-02-03,118.93,119.23,116.79,117.49,2682360.0
2023-02-06,116.79,117.26,115.88,116.5,2487459.0
2023-02-07,115.82,117.21,114.77,116.9,2182743.0
2023-02-08,116.17,116.69,115.01,115.25,2511719.0
2023-02-09,116.43,116.79,112.455,112.93,3601854.0
2023-02-10,113.23,114.22,112.7,113.88,2274503.0
2023-02-13,114.37,115.62,113.8,115.28,2247638.0
2023-02-14,114.79,115.08,112.95,114.21,2462299.0
2023-02-15,113.65,114.82,113.2,114.79,2531260.0
2023-02-16,112.5,113.335,110.76,112.0,2695116.0
2023-02-17,111.96,113.04,110.68,112.99,2827942.0
2023-02-21,112.0,112.3999,109.18,109.25,3889126.0
2023-02-22,109.53,110.38,108.51,108.94,2655013.0
2023-02-23,109.7,110.29,108.01,108.91,2943789.0
2023-02-24,108.11,108.54,106.7614,107.8,2862947.0
2023-02-27,108.86,110.69,108.195,108.27,3555985.0
2023-02-28,108.12,108.92,107.25,107.74,3380517.0
2023-03-01,111.04,112.33,109.74,110.21,4914735.0
2023-03-02,109.75,110.24,107.715,109.9,7590784.0
2023-03-03,110.78,111.99,109.61,111.26,3040811.0
2023-03-06,111.4,111.62,109.68,109.93,2820795.0
2023-03-07,110.0,110.01,107.04,107.09,3372823.0
2023-03-08,107.44,107.77,106.18,107.16,3434665.0
2023-03-09,107.66,108.56,105.42,105.52,3463725.0
2023-03-10,105.54,107.0,103.74,104.06,3693856.0
2023-03-13,103.67,104.68,102.73,103.5,4211092.0
2023-03-14,104.59,105.17,101.37,102.78,4772015.0
2023-03-15,101.32,102.82,100.27,102.78,4891663.0
2023-03-16,101.78,104.43,101.48,104.21,3642989.0
2023-03-17,104.35,104.46,101.97,103.02,11385779.0
2023-03-20,103.41,104.45,103.22,104.31,2721946.0
2023-03-21,105.24,105.48,103.37,104.29,2623572.0
2023-03-22,104.32,104.55,101.5,101.54,2805505.0
2023-03-23,101.66,102.93,100.76,101.0,3177268.0
2023-03-24,100.37,101.34,100.1575,101.14,3553991.0
2023-03-27,102.22,102.28,100.6,101.49,2797628.0
2023-03-28,101.59,102.825,101.31,101.74,2462830.0
2023-03-29,102.81,103.24,101.9,103.19,3221599.0
2023-03-30,103.75,103.922,102.5332,102.78,2349717.0
2023-03-31,103.5,105.19,103.01,105.11,3611488.0
2023-04-03,105.15,105.84,104.175,104.57,4017256.0
2023-04-04,104.9,104.9,102.07,102.25,3473313.0
2023-04-05,102.36,102.77,101.68,102.29,2652171.0
2023-04-06,102.35,102.795,101.52,101.56,2419239.0
2023-04-10,101.6,103.125,101.05,102.76,2880168.0
2023-04-11,103.63,104.78,103.31,104.56,2951982.0
2023-04-12,105.0,105.1499,103.6914,104.37,2724836.0
