,Open,High,Low,Close,Volume
2022-08-26,163.21,163.59,157.19,157.31,2373705.0
2022-08-29,155.88,156.51,154.41,154.54,2690548.0
2022-08-30,155.64,156.12,152.9,154.66,2104499.0
2022-08-31,155.56,156.37,151.84,152.0,3271569.0
2022-09-01,150.82,151.37,147.65,151.11,2425163.0
2022-09-02,153.48,153.98,148.93,149.79,2028573.0
2022-09-06,150.0,151.31,146.55,148.6,2741951.0
2022-09-07,148.4,152.7,148.38,152.25,1766424.0
2022-09-08,150.92,153.69,149.515,153.52,3399245.0
2022-09-09,154.45,158.59,154.3,158.44,3543560.0
2022-09-12,159.5,163.45,159.34,162.45,4146273.0
2022-09-13,158.14,159.81,154.84,155.35,3519831.0
2022-09-14,156.18,157.555,153.5,156.3,2840430.0
2022-09-15,156.43,158.79,155.9,156.13,2371603.0
2022-09-16,154.08,154.08,150.51,153.08,6527339.0
2022-09-19,151.25,155.48,150.7,155.36,2472633.0
2022-09-20,153.58,154.59,152.13,153.48,1725941.0
2022-09-21,154.67,154.81,148.66,148.71,2599851.0
2022-09-22,148.82,148.89,142.465,143.03,3202885.0
2022-09-23,140.775,141.96,138.09,140.26,3035586.0
2022-09-26,140.04,141.29,136.695,137.45,3808706.0
2022-09-27,139.44,140.38,136.1,137.49,2828818.0
2022-09-28,138.5,141.18,136.52,140.56,5269635.0
2022-09-29,138.39,138.95,135.84,137.79,2280921.0
2022-09-30,137.4,138.67,134.615,134.91,3717212.0
2022-10-03,137.95,140.77,134.92,140.02,2677118.0
2022-10-04,143.03,145.55,143.03,145.46,2408884.0
2022-10-05,142.92,145.29,142.08,144.37,2073878.0
2022-10-06,143.05,145.06,142.13,142.38,2526239.0
2022-10-07,140.42,141.29,138.08,139.0,2579628.0
2022-10-10,140.01,140.38,136.65,137.51,2893409.0
2022-10-11,136.37,139.21,135.39,137.35,2588904.0
2022-10-12,137.31,138.45,136.11,136.74,2397555.0
