company,headline,sentiment
3M Corporation,"Lavender Magazine
Innovation From Within: 3M Pride
What is the first thing that comes to mind when you drive by the 3M corporate headquarters along Interstate 94 in Maplewood? Scotch tape? Post-it Notes?
.
21 Apr 2022",0.6747
3M Corporation,"The Detroit News
Appeals court sides with 3M in invalidating Michigan PFAS rules
A state appeals court panel has sided with chemical giant 3M Company and invalidated Michigan's rules setting limits for the amount of pre- and polyflouralkyl...
.
23 Aug 2023",0.0
3M Corporation,"The Seattle Times
3M’s dark chapter deepens as CEO faces beaten down investors
3M has so many big problems on its hands that one veteran Wall Street analyst likened the conglomerate's challenges to the Titanic — just after the iceberg.
.
24 Jul 2023",-0.6666
3M Corporation,"Pioneer Press
3M remote managers to return to office 3 days a week
3M Co.'s new chief is recalling managers to the office, dialing back a remote-friendly policy that his predecessor had hailed as being “rooted in flexibility...
.
21 Oct 2024",0.2263
3M Corporation,"Reuters
Ohio man asks appeals court to revive massive PFAS class action against 3M, DuPont
An Ohio resident has told a U.S. appeals court its recent ruling putting an end to a massive class action lawsuit that accused 3M , Corteva Inc subsidiary...
.
12 Dec 2023",-0.1779
3M Corporation,"Yahoo Finance
3M (NYSE:MMM) Delivers Impressive Q2, Stock Soars
Industrial conglomerate 3M (NYSE:MMM) reported Q2 CY2024 results exceeding Wall Street analysts' expectations, with revenue down 21.7% year on year to $6.26...
.
26 Jul 2024",0.5106
3M Corporation,"3M News Center
3M expands facility in Valley, Nebraska
$67 million investment will create about 40 new jobs. ST. PAUL, Minn., May 3, 2024 /PRNewswire/ -- A new 90,000-square-foot expansion at 3M's facility in...
.
3 May 2024",0.3612
3M Corporation,"PR Newswire
3M named as one of the World's Most Ethical Companies by Ethisphere Institute for 10th consecutive year
PRNewswire/ -- The Ethisphere Institute today recognized 3M for ethics and integrity in business conduct and compliance for the 10th straight year.
.
13 Mar 2023",0.796
3M Corporation,"Chemistry World
3M finalises PFAS settlement with US water suppliers
Court-approved scheme will see up to $12.5 billion to fund cleanup of public drinking water systems.
.
4 Apr 2024",0.0
3M Corporation,"Freshfields
Freshfields advises 3M on spin-off of Solventum
Global law firm Freshfields Bruckhaus Deringer ('Freshfields') has advised the US technology group 3M on the spin-off of its healthcare division.
.
8 Apr 2024",0.0
3M Corporation,"The Guardian
3M pays $10.3bn to settle water pollution suit over ‘forever chemicals’
Settlement will provide funds to US municipalities over 13 years to test for and treat PFAS contamination in public water systems.
.
23 Jun 2023",0.4019
3M Corporation,"Forbes
3M To Spin-Off Solventum Unit Tax-Free To Shareholders
On February 21, 2024, 3M Company (NYSE: MMM, $91.82, Market Capitalization: $50.7 billion), a diversified global manufacturer, technology innovator,...
.
27 Feb 2024",0.0
3M Corporation,"5 EYEWITNESS NEWS
3M announces a CEO change
The company announced Tuesday that CEO Mike Roman will be replaced on May 1 by former L3Harris Technologies chief executive William Brown.
.
12 Mar 2024",0.0
3M Corporation,"DataDrivenInvestor
Nvidia due for correction, 3M at a 10-year low
3M is currently one of the top-losing companies in the S&P 500. It's down 18% since the beginning of the year, the 464th best-performing stock of the index.
.
8 Jun 2023",-0.2732
3M Corporation,"3M News Center
3M and Discovery Education Recognize 26 State Merit Winners and Four Honorable Mentions in 2024 3M Young Scientist Challenge
The 2024 3M Young Scientist Challenge recognizes the 26 state merit winners and the four honorable mention recipients.
.
26 Jun 2024",0.9607
3M Corporation,"Yahoo Finance
Jim Cramer on 3M Company (MMM): Analysts ‘See Continued Consumer Spending Softness’
In this article, we are going to take a look at where 3M Company (NYSE:MMM) stands against Jim Cramer's other hot stock picks.
.
9 Sept 2024",0.0
3M Corporation,"Barron's
3M Could Lose Its Elite Dividend Status After 64 Years. What It Means for the Stock.
After spinning off its healthcare subsidiary, Solventum, 3M will have trouble continuing to raise its dividend. What investors should consider.
.
10 Apr 2024",-0.6597
3M Corporation,"PR Newswire
3M Board of Directors Approves Spin-off of Solventum
PRNewswire/ -- 3M (NYSE: MMM) today announced that its Board of Directors has approved the planned spin-off of its Health Care business, which will be known...
.
8 Mar 2024",0.8271
3M Corporation,"MassDevice
3M picks former NuVasive CEO as president of Medical Solutions
[Image from NuVasive] 3M (NYSE: MMM) +. 3M Company $145.83 4.95% Open 155.575 Day High 156.081 52 Week High 128.65 52 Week Low 82.08 announced that it named...
.
16 Jan 2024",-0.1027
3M Corporation,"Fierce Biotech News & Reports
Solventum gets the ball rolling after 3M spinout
3M has finished carving out its healthcare business, formally establishing Solventum with a medtech catalog worth $8.2 billion in 2023 sales.
.
2 Apr 2024",0.2263
3M Corporation,"Time Magazine
3M’s Historic $10 Billion ‘Forever Chemical’ Payout Is Just The Tip of the PFAS Iceberg
3M got out from under some of that legal trouble, agreeing to pay $10.3 billion to at least 300 plaintiff communities.
.
23 Jun 2023",-0.0516
3M Corporation,"WSJ
3M Board Approves Healthcare Unit Spinoff
St. Paul, Minn.-based company says the spinoff of the unit, which will be called Solventum Corp., will occur on April 1.
.
8 Mar 2024",0.4019
3M Corporation,"Grist.org
The landmark trial that could determine who pays to rid America’s drinking water of PFAS
The landmark trial that could determine who pays to rid America's drinking water of PFAS. 3M sold ""forever chemicals"" for decades.
.
2 Jun 2023",0.1531
3M Corporation,"Supply Chain Dive
3M to discontinue use of ‘forever chemicals’ by end of 2025
The decision follows increasing regulatory and legal pressure on the company to stop the use of the potentially harmful chemicals.
.
22 Dec 2022",-0.4404
3M Corporation,"Manufacturing Dive
3M to restructure, lay off 6,000 worldwide
The news follows the 2500 jobs the company cut in January.
.
25 Apr 2023",-0.2732
3M Corporation,"Medical Device and Diagnostic industry
3M’s Healthcare Unit to Become Separate, Public Company
3M's Healthcare Unit to Become Separate, Public Company. 3M's Healthcare Unit to Become Separate, Public Company · 3M is spinning off its healthcare unit into a...
.
26 Jul 2022",0.0
3M Corporation,"3M News Center
3M Young Scientist Challenge Announces 2024 National Finalists
The top 10 2024 3M Young Scientist Challenge finalists include students from public and private schools across the US.
.
27 Jun 2024",0.34
3M Corporation,"Yahoo Finance
Solventum completes spin off from 3M
Manufacturer 3M (MMM) has announced the completion of its healthcare spin-off Solventum (SOLV). The company has been in the process of spinning off from 3M...
.
1 Apr 2024",0.0
3M Corporation,"Reuters
3M, DuPont defeat massive class action over forever chemicals
A U.S. appeals court on Monday handed 3M , Corteva Inc subsidiary E.I. du Pont de Nemours and Co and other manufacturers of toxic so-called ""forever...
.
28 Nov 2023",-0.4588
3M Corporation,"MarketWatch
3M names new CEO, and the stock is having its best day in 5 months
3M Chief Executive Mike Roman will step down from the role he's held for past six years — a period marked by a steep drop in the company's share price.
.
12 Mar 2024",0.6486
3M Corporation,"CleanLink
3M Announces New CEO
3M announced that William M. “Bill” Brown is appointed chief executive officer, effective May 1, 2024. He succeeds Michael Roman.
.
20 Mar 2024",0.743
3M Corporation,"Investopedia
3M Leads Gains on the Dow After Upgrade From BofA
3M was the best-performing stock on the Dow Friday after Bank of America upgraded the stock on optimism about the company's direction under new CEO Bill...
.
7 Jun 2024",0.7096
3M Corporation,"Financial Times
Top 3M shareholder fires warning shot at chief executive
German asset manager Flossbach von Storch says it is increasingly concerned at how the company is run.
.
2 Feb 2023",0.2263
3M Corporation,"WSJ
3M Agrees to $6 Billion Earplug Settlement
3M reached an agreement with plaintiffs attorneys to pay $5 billion in cash and $1 billion in stock between 2023 and 2029 to settle the allegations.
.
29 Aug 2023",0.6124
3M Corporation,"Yahoo Finance
3M Company (MMM ): Dividend Cut Sparks 44% Stock Surge in 2024, Hedge Fund Interest Climbs
In this article, we are going to take a look at where 3M Company (NYSE:MMM) stands against the other best innovative stocks that pay dividends.
.
21 Sept 2024",0.7003
3M Corporation,"Fortune
3M agrees to pay $5.5 billion over defective military earplugs—about half what financial analysts expected
The settlement comes after 3M unsuccessfully tried a bankruptcy tactic to shield itself from hundreds of thousands of lawsuits.
.
27 Aug 2023",-0.7003
3M Corporation,"Department of Energy (.gov)
DOE Recognizes 3M Company for Leadership in Energy Management
DOE Recognizes 3M Company for Leadership in Energy Management ... On September 23, the U.S. Department of Energy (DOE), Office of Energy Efficiency and Renewable...
.
29 Sept 2022",0.875
3M Corporation,"PR Newswire
3M Delivers Strong Second-Quarter Results; Company Updates Full-Year 2024 Earnings Guidance
3M (NYSE: MMM) today reported second-quarter results. We delivered another strong quarter with adjusted earnings growth up double-digits and robust cash...
.
26 Jul 2024",0.891
3M Corporation,"Mint
3M India Q2 Results Live: Profit Falls by 8.44% YOY
3M India declared its Q2 results on 12 Nov, 2024, reporting a topline increase of 6.86% year-over-year, while profit experienced a decline of 8.44%.
.
13 Nov 2024",0.7964
3M Corporation,"Forbes
Amazon & 3M Will Use Generative AI To Ease Documentation For Healthcare Providers
3M Health Information Systems (HIS) will partner with Amazon Web Services (AWS) to advance its M*Modal Ambient Intelligence service.
.
23 Apr 2023",0.7906
3M Corporation,"Barchart.com
How Is 3M Company Stock Performance Compared To Other Industrial Stocks?
3M Company's impressive stock performance this year has outpaced the broader industrial sector, and analysts hold a cautiously optimistic view about the...
.
10 Sept 2024",0.6808
3M Corporation,"Entrepreneur
Longtime 3M Executive Terminated for 'Inappropriate Conduct' Just One Month After Promotion
Michael Vale, who worked for 3M for more than 30 years, has been fired for cause.
.
16 May 2023",-0.5574
3M Corporation,"Investopedia
3M Beats Estimates and Raises Its Outlook on Higher Prices and Cost-Cutting Measures
3M beat profit and sales estimates and boosted its guidance on price hikes and expense reductions. The company pointed to year-to-date performance and...
.
24 Oct 2023",0.6597
3M Corporation,"Fast Company
3M’s stock is up today: The manufacturer’s new CEO, Bill Brown, is the reason
3M's stock is up today: The manufacturer's new CEO, Bill Brown, is the reason. After months of legal troubles, the company tapped Brown, a former defense-...
.
12 Mar 2024",-0.3612
3M Corporation,"Supply Chain Dive
3M pushes for better delivery performance
The manufacturer is pursuing a 90% or higher on-time, in-full rate as it battles supply chain inefficiencies across its vast network.
.
30 Oct 2024",0.0772
3M Corporation,"Reuters
3M raises annual profit forecast, explores sale of small businesses
3M Co raised its full-year profit forecast on Tuesday after strong demand for roofing material, industrial adhesives and electronics equipment helped the...
.
22 Oct 2024",0.8225
3M Corporation,"Samfiru Tumarkin LLP
3M Layoffs: 6,000 workers cut amid slowing demand
The manufacturing giant is eliminating thousands of jobs in an effort to make itself ""stronger, leaner, and more focused.""
.
25 Apr 2023",-0.3818
3M Corporation,"Manufacturing Dive
The history of PFAS: From World War II to your Teflon pan
How DuPont and 3M turned a 1930s lab accident into one of the century's most controversial chemicals. Published December 6, 2023 By Sara Samora • Visual...
.
6 Dec 2023",-0.8439
